Start,Stop,Rate
7500001,7550000,0.4068207
7550001,7600000,0.4068207
7600001,7650000,0.4068207
7650001,7700000,0.4068207
7700001,7750000,0.5398326
7750001,7800000,0.6728445
7800001,7850000,0.6728445
7850001,7900000,0.6728445
7900001,7950000,0.6728445
7950001,8000000,0.54450605
8000001,8050000,0.4161676
8050001,8100000,0.4161676
8100001,8150000,0.4161676
8150001,8200000,0.4161676
8200001,8250000,0.4161676
8250001,8300000,0.6610769
8300001,8350000,0.9059862
8350001,8400000,0.9059862
8400001,8450000,0.9059862
8450001,8500000,0.7976854
8500001,8550000,0.6893846
8550001,8600000,0.6893846
8600001,8650000,0.6893846
8650001,8700000,0.8599783
8700001,8750000,0.914506
8750001,8800000,0.731110033333333
8800001,8850000,1.138549
8850001,8900000,0.8439698
8900001,8950000,0.5493906
8950001,9000000,0.5493906
9000001,9050000,1.0292188
9050001,9100000,1.509047
9100001,9150000,1.509047
9150001,9200000,1.509047
9200001,9250000,1.654303
9250001,9300000,1.77378666666667
9300001,9350000,1.754716
9350001,9400000,2.213409
9400001,9450000,2.812039
9450001,9500000,2.213264
9500001,9550000,1.015859
9550001,9600000,0.840703266666667
9600001,9650000,0.2576318
9650001,9700000,0.419926
9700001,9750000,0.5822202
9750001,9800000,0.5822202
9800001,9850000,0.5822202
9850001,9900000,0.6352791
9900001,9950000,0.6669587
9950001,10000000,0.6669587
10000001,10050000,1.85987485
10050001,10100000,1.39354393333333
10100001,10150000,0.6045408
10150001,10200000,0.6045408
10200001,10250000,1.29156395
10250001,10300000,1.864366
10300001,10350000,1.864366
10350001,10400000,1.864366
10400001,10450000,2.48318133333333
10450001,10500000,1.983364
10500001,10550000,2.134414
10550001,10600000,2.134414
10600001,10650000,1.597398
10650001,10700000,0.9899527
10700001,10750000,0.9195234
10750001,10800000,0.735645
10800001,10850000,0.6381023
10850001,10900000,0.724438
10900001,10950000,0.5755447
10950001,11000000,0.8602187
11000001,11050000,1.293786
11050001,11100000,1.071891
11100001,11150000,0.7752544
11150001,11200000,0.7005128
11200001,11250000,0.7005128
11250001,11300000,1.3344224
11300001,11350000,1.968332
11350001,11400000,1.968332
11400001,11450000,1.968332
11450001,11500000,1.968332
11500001,11550000,1.968332
11550001,11600000,1.968332
11600001,11650000,1.968332
11650001,11700000,1.928124
11700001,11750000,1.887916
11750001,11800000,1.887916
11800001,11850000,1.887916
11850001,11900000,1.887916
11900001,11950000,1.887916
11950001,12000000,1.887916
12000001,12050000,1.362946
12050001,12100000,1.17786
12100001,12150000,0.89705305
12150001,12200000,0.6162461
12200001,12250000,1.15439205
12250001,12300000,1.0100716
12300001,12350000,1.5267831
12350001,12400000,2.725961
12400001,12450000,1.51558185
12450001,12500000,0.3052027
12500001,12550000,0.3052027
12550001,12600000,0.83648535
12600001,12650000,1.367768
12650001,12700000,1.18187235
12700001,12750000,0.69808325
12750001,12800000,1.37712393333333
12800001,12850000,1.320642
12850001,12900000,1.320642
12900001,12950000,0.814430133333333
12950001,13000000,0.3571602
13000001,13050000,0.3571602
13050001,13100000,0.3571602
13100001,13150000,0.3571602
13150001,13200000,0.218030305
13200001,13250000,0.07890041
13250001,13300000,0.07890041
13300001,13350000,0.07890041
13350001,13400000,0.07890041
13400001,13450000,0.659376205
13450001,13500000,1.239852
13500001,13550000,2.1559585
13550001,13600000,3.072065
13600001,13650000,1.7938019
13650001,13700000,0.5155388
13700001,13750000,0.5155388
13750001,13800000,0.5155388
13800001,13850000,0.5155388
13850001,13900000,0.5155388
13900001,13950000,0.5155388
13950001,14000000,0.5155388
14000001,14050000,0.7207809
14050001,14100000,0.8490536
14100001,14150000,1.3765856
14150001,14200000,1.981087
14200001,14250000,1.981087
14250001,14300000,1.1095667
14300001,14350000,0.2380464
14350001,14400000,0.2380464
14400001,14450000,0.2380464
14450001,14500000,0.2380464
14500001,14550000,1.27404085
14550001,14600000,1.2583228
14600001,14650000,0.5806986
14650001,14700000,0.5806986
14700001,14750000,1.0733097
14750001,14800000,1.283232
14800001,14850000,1.283232
14850001,14900000,1.283232
14900001,14950000,1.283232
14950001,15000000,1.283232
15000001,15050000,1.283232
15050001,15100000,0.92289345
15100001,15150000,0.5625549
15150001,15200000,0.322150525
15200001,15250000,0.599100575
15250001,15300000,1.12158433333333
15300001,15350000,1.036264
15350001,15400000,1.036264
15400001,15450000,0.5628885
15450001,15500000,0.089513
15500001,15550000,0.089513
15550001,15600000,0.089513
15600001,15650000,0.089513
15650001,15700000,0.39218835
15700001,15750000,1.16705735
15750001,15800000,1.639251
15800001,15850000,1.639251
15850001,15900000,1.639251
15900001,15950000,1.639251
15950001,16000000,1.639251
16000001,16050000,1.639251
16050001,16100000,1.639251
16100001,16150000,1.476549
16150001,16200000,1.868153
16200001,16250000,1.868153
16250001,16300000,1.486476
16300001,16350000,1.104799
16350001,16400000,0.75255145
16400001,16450000,0.5664565
16450001,16500000,0.7326091
16500001,16550000,1.59071355
16550001,16600000,2.448818
16600001,16650000,1.86450023333333
16650001,16700000,2.518873
16700001,16750000,2.518873
16750001,16800000,2.518873
16800001,16850000,2.518873
16850001,16900000,1.44967525
16900001,16950000,0.3804775
16950001,17000000,0.3804775
17000001,17050000,0.3804775
17050001,17100000,0.3804775
17100001,17150000,0.3804775
17150001,17200000,0.3804775
17200001,17250000,0.99917075
17250001,17300000,1.277626
17300001,17350000,1.3110735
17350001,17400000,1.684759
17400001,17450000,1.5154985
17450001,17500000,1.346238
17500001,17550000,1.0473437
17550001,17600000,1.094433
17600001,17650000,1.094433
17650001,17700000,1.2313603
17700001,17750000,0.4251649
17750001,17800000,0.4251649
17800001,17850000,0.4251649
17850001,17900000,0.4251649
17900001,17950000,0.4251649
17950001,18000000,0.4251649
18000001,18050000,0.4251649
18050001,18100000,0.39793915
18100001,18150000,0.3652336
18150001,18200000,0.3597538
18200001,18250000,0.5764553
18250001,18300000,0.9109609
18300001,18350000,1.028765
18350001,18400000,1.028765
18400001,18450000,1.224293
18450001,18500000,1.419821
18500001,18550000,1.3949685
18550001,18600000,1.370116
18600001,18650000,1.370116
18650001,18700000,1.370116
18700001,18750000,2.27745
18750001,18800000,2.06601855
18800001,18850000,0.8335084
18850001,18900000,0.7197637
18900001,18950000,0.7197637
18950001,19000000,0.7197637
19000001,19050000,0.7197637
19050001,19100000,0.7197637
19100001,19150000,0.7197637
19150001,19200000,0.87912135
19200001,19250000,1.038479
19250001,19300000,1.038479
19300001,19350000,1.73189033333333
19350001,19400000,1.840504
19400001,19450000,1.053137
19450001,19500000,1.25476993333333
19500001,19550000,0.6818888
19550001,19600000,0.6818888
19600001,19650000,0.6818888
19650001,19700000,0.6818888
19700001,19750000,0.6818888
19750001,19800000,0.6818888
19800001,19850000,0.51878475
19850001,19900000,0.3556807
19900001,19950000,0.3556807
19950001,20000000,0.3556807
20000001,20050000,0.3556807
20050001,20100000,0.3556807
20100001,20150000,0.87691885
20150001,20200000,1.474889
20200001,20250000,1.551621
20250001,20300000,1.551621
20300001,20350000,1.551621
20350001,20400000,1.551621
20400001,20450000,1.551621
20450001,20500000,1.9421105
20500001,20550000,1.41075835
20550001,20600000,0.4889167
20600001,20650000,0.4889167
20650001,20700000,0.4889167
20700001,20750000,0.4889167
20750001,20800000,1.34695335
20800001,20850000,1.43136385
20850001,20900000,0.6577377
20900001,20950000,0.6577377
20950001,21000000,0.91541585
21000001,21050000,1.173094
21050001,21100000,1.173094
21100001,21150000,1.30214
21150001,21200000,1.431186
21200001,21250000,1.431186
21250001,21300000,1.431186
21300001,21350000,1.431186
21350001,21400000,0.7701252
21400001,21450000,0.1090644
21450001,21500000,0.396723066666667
21500001,21550000,0.4249361
21550001,21600000,0.4249361
21600001,21650000,0.4249361
21650001,21700000,0.6796676
21700001,21750000,0.9343991
21750001,21800000,0.9343991
21800001,21850000,0.9343991
21850001,21900000,0.62229505
21900001,21950000,1.0025225
21950001,22000000,1.15089536666667
22000001,22050000,0.8527425
22050001,22100000,0.8585464
22100001,22150000,0.8643503
22150001,22200000,1.04880615
22200001,22250000,1.233262
22250001,22300000,1.233262
22300001,22350000,1.233262
22350001,22400000,1.233262
22400001,22450000,1.233262
22450001,22500000,1.428596875
22500001,22550000,0.5425215
22550001,22600000,0.5831609
22600001,22650000,0.90377315
22650001,22700000,0.8999936
22700001,22750000,0.6162412
22750001,22800000,0.6162412
22800001,22850000,0.6162412
22850001,22900000,0.6162412
22900001,22950000,0.4051767
22950001,23000000,1.3551261
23000001,23050000,2.51614
23050001,23100000,2.51614
23100001,23150000,1.8181935
23150001,23200000,1.15493203333333
23200001,23250000,1.4963815
23250001,23300000,0.7393538
23300001,23350000,0.3690826
23350001,23400000,0.3690826
23400001,23450000,0.3495062
23450001,23500000,0.3299298
23500001,23550000,0.3299298
